Unnamed: 0	description	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121707	S210421121708	S210421121709	S210421121710	HSD-NC	HSD-NR	Total
P42-PWY	incomplete reductive TCA cycle	1194.8342016041768	5976.292704521298	3247.282143536416	4550.406265796948	1407.872146069309	9671.397408042354	6759.4526005315365	8663.275373665721	867.665770926016	16376.687461528149	25961.79115316563	42338.47861469378
P441-PWY	superpathway of N-acetylneuraminate degradation	2524.2171421754224	5184.069534904452	3534.8596394185247	11816.941981856711	909.9982920043122	16475.79509529471	4209.555275754746	9192.156120220196	1044.1130122092186	23970.08659035942	30921.61950347887	54891.70609383829
P461-PWY	hexitol fermentation to lactate, formate, ethanol and acetate	2820.234394086195	2398.7425283605057	1993.068074502232	6629.627361471823	573.8720435736519	10367.236739386655	1722.014106794895	1128.1680677772883	111.089411345421	14415.544401994408	13328.50832530426	27744.052727298666
P562-PWY	myo-inositol degradation I	292.1970240487044	2486.7063622030846	897.0886954688553	1189.5522075741133	171.23112043795985	5497.043782223086	1010.1756572969856	2830.8930101111623	260.88029597392926	5036.775409732718	9598.992745605165	14635.76815533788
P621-PWY	nylon-6 oligomer degradation	0.0009313037514964	0.0009645211795217	0.0015079989520676	0.0072289775585291	0.0	0.0079939004324715	37.508549384203015	0.0048117447518777	0.0006872880948991	0.0106328014416148	37.52204231748227	37.53267511892388
PANTO-PWY	phosphopantothenate biosynthesis I	4856.27973206452	4223.0697725293685	5710.83916389933	36753.23102044027	1009.7963283297668	14447.210718301523	4500.360483430213	6438.611201074521	718.7674647808412	52553.21601726325	26104.949867587096	78658.16588485034
PANTOSYN-PWY	pantothenate and coenzyme A biosynthesis I	5153.8391382385	4680.566628714368	5270.216229400225	37681.5920945709	1128.139515538429	16112.55916935219	5076.712823321611	7136.521613523345	812.0797144105373	53914.35360646242	29137.873320607683	83052.2269270701
PENTOSE-P-PWY	pentose phosphate pathway	1680.563702033746	5499.420276590711	2485.8691988660253	6104.596517419204	793.331053515309	12301.378587645884	4097.4821388308055	7207.899539991237	690.5288761663413	16563.780748424997	24297.28914263427	40861.06989105926
PEPTIDOGLYCANSYN-PWY	peptidoglycan biosynthesis I (meso-diaminopimelate containing)	6574.340381975222	7334.943684540852	6820.8089551046805	43423.57340240683	1624.4871178785215	28257.763395031623	7202.640402790152	13623.526324606886	1649.5507976516408	65778.15354190611	50733.4809200803	116511.6344619864
PHOSLIPSYN-PWY	superpathway of phospholipid biosynthesis I (bacteria)	8021.573505040021	8052.562239460544	7993.59533391131	53644.18191839253	1565.533444183287	31770.773030358752	7015.751200835853	15477.034381015706	1933.6217463820683	79277.44644098768	56197.18035859238	135474.62679958006
POLYAMINSYN3-PWY	superpathway of polyamine biosynthesis II	623.5225389488357	2132.902874625613	1133.687473615033	2996.182304041566	191.8469057318714	2995.528556728397	1195.567780534336	1821.3784025785487	202.8016710707742	7078.142096962919	6215.276410912056	13293.418507874976
POLYAMSYN-PWY	superpathway of polyamine biosynthesis I	1126.439960140872	2837.7162243126927	2882.2945681053307	3589.559726218725	359.65736030568127	9190.959263378209	1769.6815073887835	2182.11820021644	275.13328236057083	10795.6678390833	13417.892253344004	24213.560092427306
POLYISOPRENSYN-PWY	polyisoprenoid biosynthesis (E. coli)	6094.516512155918	4321.710541420131	3046.515830881552	42512.32562935285	1154.7052459420777	7960.316585858768	5041.814459342526	5060.246254789791	742.3254625584783	57129.77375975253	18804.702762549565	75934.4765223021
PPGPPMET-PWY	ppGpp biosynthesis	320.1318972185471	636.6917089712637	583.0176451502684	1756.0013289784397	85.39243133931882	1936.0056865790884	648.5489071737014	514.8231412278302	101.54556830256348	3381.235011657838	3200.9233032831835	6582.158314941022
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	protocatechuate degradation II (ortho-cleavage pathway)	133.481061814414	1907.593096326557	227.0782960296616	1148.9518114044888	0.5418243838756052	777.7673086791284	323.8024188240346	1478.8718760481115	148.87998826474387	3417.646089958997	2729.3215918160186	6146.967681775016
PRPP-PWY	superpathway of histidine, purine, and pyrimidine biosynthesis	1550.7770572133984	4678.570394447971	2217.817178162795	11378.537237547174	525.1561725132343	6595.107795752401	2804.203535644498	7135.201569819873	721.9318172768511	20350.858039884573	17256.44471849362	37607.3027583782
PWY-1269	CMP-3-deoxy-D-manno-octulosonate biosynthesis I	221.5343532331514	2521.2194110083337	837.0874824392993	1975.441111702784	793.562503276113	3598.065978427708	3551.2960507769512	2634.06059941076	419.9086370916998	6348.844861659681	10203.331265707118	16552.176127366798
PWY-1361	benzoyl-CoA degradation I (aerobic)	32.38966563752538	269.8026699771896	84.56356460833997	253.08751134506824	0.0	180.4597958652045	92.07804599601516	51.20299132715585	42.16690173508498	639.8434115681232	365.90773492346057	1005.7511464915838
PWY-1422	vitamin E biosynthesis (tocopherols)	9.996133834572076	21.41914568336504	18.630287794252624	60.15006569519429	2.297278048755385	91.45661464393352	18.14143719851739	19.47858572121305	2.024988793158503	112.49291105613942	131.10162635682246	243.59453741296187
PWY-1501	mandelate degradation I	0.0	19.165929031498	0.0	11.69807897918899	8.249374827212563e-10	9.704030212018688	0.0	60.15367252850521	0.0	30.864008011511924	69.8577027405239	100.72171075203585
PWY-1541	superpathway of taurine degradation	26.089055390496515	90.71734556534918	16.02947661807615	89.20675371615498	0.00047598872912	482.3326677004083	218.56181996887528	45.46002516786702	6.135520895762313	222.04310727880596	752.4900337329128	974.5331410117188
PWY-1622	formaldehyde assimilation I (serine pathway)	60.06401202313227	291.1509049890164	158.72423614701884	21.801671595526724	13.144158000931991	1086.835050701648	190.8013413185569	653.6293187297888	61.8637330601762	544.8849827556262	1993.12944381017	2538.0144265657964
PWY-181	photorespiration	215.0116457444853	2535.2932270369274	418.3261913081538	2079.1221830404083	34.998117287929205	2826.768153980286	1136.048408070076	2594.263971072324	232.9259606897084	5282.751364417904	6790.006493812394	12072.757858230298
PWY-1861	formaldehyde assimilation II (RuMP Cycle)	1256.8813270271608	2311.2113782700208	2434.21667037079	2813.9670751111594	697.031640160001	13263.98566115198	1685.535409936718	3713.2407233076297	451.70951535548267	9513.308090939132	19114.47130975181	28627.779400690943
PWY-1882	superpathway of C1 compounds oxidation to CO2	0.0	0.0	0.0	0.0	0.0	0.0074587958712976	0.0	0.0	0.0	0.0	0.0074587958712976	0.0074587958712976
PWY-2201	folate transformations I	0.0	0.0	0.0	0.0	0.0088840468138365	0.0	0.0	0.0	0.0	0.0088840468138365	0.0	0.0088840468138365
PWY-2221	Entner-Doudoroff pathway III (semi-phosphorylative)	1.7423618879052574e-05	1.804490107712716e-05	2.821283876389296e-05	0.0001352452271948	0.0030970609922351	0.0001495568888665	9.125072903915968e-06	9.002480192237188e-05	1.2858309206483967e-05	0.0032959875781499	0.0002615650728992	0.0035575526510492
PWY-2941	L-lysine biosynthesis II	1562.114459804798	2192.5967359011506	1585.9867331452238	5297.31791340582	79.9368099877791	5465.5699536474585	1105.1850809684524	4779.577547085918	714.5259671440108	10717.95265224477	12064.85854884584	22782.81120109061
PWY-2942	L-lysine biosynthesis III	7055.094924809138	8334.424258392837	7596.670272231947	45225.04485859608	1858.45050878579	34565.25062635668	8037.250327937845	15768.65030754799	1937.74796011065	70069.68482281579	60308.89922195317	130378.58404476896
PWY-3001	superpathway of L-isoleucine biosynthesis I	7656.175423390739	8323.542134033984	7508.064650313207	52317.74524188309	1782.583943520554	31940.826482909582	7848.370019041844	15106.33885925549	1711.7080504315084	77588.11139314157	56607.243411638425	134195.35480477998
PWY-3661	glycine betaine degradation I	4.558050620810983	40.95585150159749	20.04782802733149	97.24121666621082	0.9155210306178234	1.5641146464978908	203.2674015065088	2.628170100725923	7.228914778929255	163.7184678465686	214.6886010326619	378.4070688792305
PWY-3781	aerobic respiration I (cytochrome c)	1408.8325424156487	7537.43269098361	2293.068279959162	5639.072537093942	835.1817607159579	5533.287614677296	2866.368381288116	8349.480520326513	655.2172730655075	17713.58781116832	17404.353789357432	35117.94160052575
PWY-3801	sucrose degradation II (sucrose synthase)	60.06419409327989	125.73865388545674	112.68614341211423	354.25605294135283	13.347743625434196	554.7895575037796	107.2448663932907	115.80969440484115	11.27057496032413	666.0927879576378	789.1146932622356	1455.2074812198734
PWY-3941	&beta;-alanine biosynthesis II	15.528858122539615	6.216822150088497	1.5014925036034463	70.70432477130646	0.46172554359725	5.226854715263507	3.725422091030628	0.6556711070187375	0.2623395476226746	94.41322309113528	9.870287460935549	104.28351055207082
PWY-4361	S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation	24.51431978054716	54.42175934391168	39.27610711470711	125.69939566346518	4.268907174977938	254.9935071645088	44.92096118264662	68.84249565004524	3.4947493749549263	248.18048907760908	372.2517133721556	620.4322024497646
PWY-4722	creatinine degradation II	240.75576466029148	67.2586437941764	46.25248292138115	498.2386054823274	6.675675092289792	287.0969792198632	0.033542664058761	24.51002164056312	3.2183861625639847	859.1811719504663	314.8589296870491	1174.0401016375154
PWY-4984	urea cycle	4946.040255209064	2575.18156481641	1533.6912710456904	35970.40579385366	336.37506860012604	5614.778458484566	1507.9754423717095	2435.00109805344	264.6903562431989	45361.69395352496	9822.445355152911	55184.13930867787
PWY-5005	biotin biosynthesis II	365.3245176049151	600.7592985207827	296.6417700190688	869.3879083442553	53.70692867716788	2976.2322459998595	422.6781223283932	862.7999679239363	90.46381042315537	2185.82042316619	4352.174146675345	6537.994569841534
PWY-5022	4-aminobutanoate degradation V	1686.6758131359068	2540.290003904648	3099.1479222083435	4537.392489707366	302.08912118728495	8361.49262569446	1769.0252953243653	3053.127191331035	195.073317647336	12165.595350143549	13378.718429997198	25544.313780140743
PWY-5028	L-histidine degradation II	128.50707903941384	2332.403458985637	273.10081258892654	1176.5308118784967	82.43724316843985	864.2436910032212	355.8989729950251	223.54929474882084	148.85368785996792	3992.9794056609135	1592.545646607035	5585.525052267949
PWY-5088	L-glutamate degradation VIII (to propanoate)	3.770524617515304	3.923852363142392	6.117498736276156	29.091190006865176	2.541412688428971	33.61910168880295	1.986427592239406	19.735087792923387	2.779594266496777	45.444478412228	58.120211340462525	103.56468975269053
PWY-5097	L-lysine biosynthesis VI	6607.570572030638	8081.978553084255	7501.815410580465	43637.798069361495	1787.9227040127516	34233.097409844566	7682.693159607736	15536.011145826256	1936.375499533216	67617.0853090696	59388.17721481177	127005.26252388136
PWY-5100	pyruvate fermentation to acetate and lactate II	11158.660656971078	8782.372069246005	8896.715616292118	78752.49516470026	1949.3875476287449	36276.81037027317	8287.727836092296	14895.750780449884	1879.000302101045	109539.63105483822	61339.28928891639	170878.9203437546
PWY-5101	L-isoleucine biosynthesis II	8286.992729018371	11327.168971773744	9453.123010311425	55989.152096538055	2142.9773361791795	38544.99540237781	9350.349201591467	20250.10117724726	2509.8663707734	87199.41414382077	70655.31215198993	157854.72629581072
PWY-5103	L-isoleucine biosynthesis III	6961.792560895839	8345.830650609065	7654.722606823268	47435.94766545353	1778.6610624669586	31994.132705034142	7615.052255862916	15714.01973105608	1901.037219465767	72176.95454624866	57224.24191141891	129401.19645766755
PWY-5104	L-isoleucine biosynthesis IV	8629.917006356814	10852.254306362724	9529.207719905387	58615.01830009436	2112.92458365044	38522.63113102648	9192.894115235737	19193.43355878632	2333.7319119204376	89739.32191636974	69242.69071696897	158982.0126333387
PWY-5121	superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	6412.903121287802	6688.723757705793	6372.101785308055	43982.06107515809	1592.9695252633403	26502.734725905888	6907.2194385764615	13855.865053173333	1637.8415999518909	65048.75926472308	48903.66081760757	113952.42008233065
PWY-5154	L-arginine biosynthesis III (via N-acetyl-L-citrulline)	772.8418416649334	4493.469664288056	1634.7715242722334	3557.121541838417	1018.52872085983	8472.944705124946	4431.844390373221	4709.724576550898	483.9244790357319	11476.73329292347	18098.4381510848	29575.171444008265
PWY-5177	glutaryl-CoA degradation	331.71249584220624	845.8894299067053	1768.0413602690328	1742.895481778554	306.5157347985921	4643.917931120161	986.3782664937344	1395.4355935532958	151.11170094588007	4995.0545025950905	7176.843492113071	12171.89799470816
PWY-5178	toluene degradation IV (aerobic) (via catechol)	62.660957376130426	215.5014419391938	25.075634270983304	355.0738894542445	0.3990256153974967	249.49953428406403	84.2904111978708	162.0034449395848	37.87080281761792	658.7109486559496	533.6641932391375	1192.375141895087
PWY-5179	toluene degradation V (aerobic) (via toluene-cis-diol)	0.0	0.0	0.0	0.0	0.0	0.0006115501632392	0.0	0.0	1.8405715425241244e-06	0.0	0.0006133907347817	0.0006133907347817
PWY-5180	toluene degradation I (aerobic) (via o-cresol)	552.3879766915148	1415.633498558941	420.2838214212276	2559.335950932448	100.166956096461	1899.319662454743	591.3395687070258	1870.664047927435	164.59589730613226	5047.8082037005925	4525.919176395336	9573.727380095928
PWY-5181	toluene degradation III (aerobic) (via p-cresol)	69.0272124060283	427.9941188130916	112.13510263592887	396.1205874916933	0.2592910803584265	283.5164963472968	153.69237036596692	306.8951349262428	68.91822980892287	1005.5363124271004	813.0222314484295	1818.55854387553
PWY-5182	toluene degradation II (aerobic) (via 4-methylcatechol)	552.3879766915148	1415.633498558941	420.2838214212276	2559.335950932448	100.166956096461	1899.319662454743	591.3395687070258	1870.664047927435	164.59589730613226	5047.8082037005925	4525.919176395336	9573.727380095928
PWY-5183	superpathway of aerobic toluene degradation	22.28235550524062	217.3518548957166	15.532016415086698	267.3006678459922	0.0029561823474127	206.8554681350596	92.4903597208546	140.0688432777811	42.16178703637421	522.4698508443835	481.5764581700695	1004.046309014453
PWY-5184	toluene degradation VI (anaerobic)	0.7015460326998524	0.7269289167308132	1.1381453438247398	18.2639451869425	0.0	6.2569551490597055	0.3678569364404222	3.778368319213315	0.5123233217707502	20.830565480197905	10.915503726484191	31.746069206682098
PWY-5188	tetrapyrrole biosynthesis I (from glutamate)	4991.384671360227	4891.75210489722	4089.740223538697	36514.47956995852	661.0766662740998	15111.037919548346	3280.3272820095594	7142.232446681434	746.8067404991159	51148.43323602877	26280.404388738458	77428.83762476723
PWY-5189	tetrapyrrole biosynthesis II (from glycine)	4854.970933567629	4455.994803993705	3536.115685888229	36074.40689933125	584.8955922034559	13532.603044469628	2886.0369706634738	6308.91801088706	667.8025011445519	49506.38391498427	23395.36052716472	72901.74444214898
PWY-5198	factor 420 biosynthesis	44.06461248806174	83.3980428429012	42.91957858200008	8.097583724273472	0.0	23.43787898231804	94.27756202713256	117.65165939360324	9.957004446391291	178.4798176372365	245.32410484944512	423.8039224866816
PWY-5265	peptidoglycan biosynthesis II (staphylococci)	820.5678495305527	859.7584021311529	724.8662282800316	1124.8618204334657	5.0362350669858085	1443.246649271504	688.9194956332207	621.0389430565888	80.58369401007799	3535.0905354421884	2833.7887819713915	6368.87931741358
PWY-5266	p-cymene degradation	245.0612166299498	575.1703544926307	420.2838214212276	584.0446882964517	0.0	1899.319662454744	591.3395687070258	1870.6640479274345	164.59589730613226	1824.56008084026	4525.919176395337	6350.479257235596
PWY-5273	p-cumate degradation	245.0612166299498	575.1703544926306	420.2838214212276	584.0446882964517	0.0	1899.319662454743	591.3395687070258	1870.664047927435	164.59589730613226	1824.56008084026	4525.919176395336	6350.479257235596
PWY-5304	superpathway of sulfur oxidation (Acidianus ambivalens)	181.03764580026785	1383.72	504.6603540644658	1362.628161019063	149.6867828710271	5022.330621456865	708.5999125491712	1687.5348128444218	174.29061474056138	3581.732943754824	7592.7559615910195	11174.488905345845
PWY-5345	superpathway of L-methionine biosynthesis (by sulfhydrylation)	531.5367543590424	3837.1606930671137	1531.578525278943	4121.183972865082	398.27771483784016	4180.179339063019	1635.7497577488823	3533.821590121356	656.6412301942887	10419.737660408022	10006.391917127548	20426.12957753557
PWY-5347	superpathway of L-methionine biosynthesis (transsulfuration)	4352.887395646702	5591.354080390836	4612.439037354695	24299.844736385672	1380.8038721074545	17332.42851808028	5776.300006381327	9286.614060353826	983.0562829886964	40237.32912188536	33378.39886780413	73615.72798968949
PWY-5384	sucrose degradation IV (sucrose phosphorylase)	5266.313786642973	2735.260013061252	2783.143611247649	40962.11057014772	267.7998132258775	11027.644398448116	1011.8393189892485	14356.685714394069	2081.6923064883504	52014.62779432548	28477.861738319785	80492.48953264527
PWY-5392	reductive TCA cycle II	5.452084154358534	5.658373631619695	8.828722629858468	42.18860258348764	0.0	47.551094459034616	2.8615942397208345	29.011278626110823	4.02108013827944	62.12778299932434	83.44504746314573	145.57283046247005
PWY-5415	catechol degradation I (meta-cleavage pathway)	267.1868847863506	656.2251644213925	332.5715269963506	676.5745458978511	20.17810201695335	927.169183565676	401.82157179251146	303.82142871573245	126.78756832584602	1952.7362241188985	1759.599752399766	3712.335976518664
PWY-5417	catechol degradation III (ortho-cleavage pathway)	77.30484209068237	1219.925818078815	101.48091123751792	792.5583710393958	0.5160734735006779	323.94321675001464	159.30409864142914	425.0204766829152	73.41672674771293	2191.7860159199117	981.684518822072	3173.470534741983
PWY-5419	catechol degradation to 2-oxopent-4-enoate II	79.45306020033162	1041.4100670063613	89.68344995900836	594.132975640877	5.266162414877557	287.6176648573341	130.20390889074315	106.31945533858097	70.33446730811346	1809.945715221456	594.4754963947717	2404.4212116162275
PWY-5420	catechol degradation II (meta-cleavage pathway)	117.18419291233477	752.4325536227223	140.38639026728873	657.3258890012987	8.958674706298654	465.1340380714878	202.6083638949812	180.02586551528452	99.31478211780454	1676.287700509943	947.083049599558	2623.3707501095014
PWY-5430	meta cleavage pathway of aromatic compounds	60.188090978514914	224.2305513730228	25.384643062708083	353.932942558914	0.953738966752462	236.0887317054612	80.30676806453553	101.95334563717653	39.16359098274563	664.6899669399123	457.5124363899189	1122.2024033298312
PWY-5431	aromatic compounds degradation via &beta;-ketoadipate	77.30484209068237	1219.925818078815	101.48091123751792	792.5583710393958	0.5160734735006779	323.94321675001464	159.30409864142914	425.0204766829152	73.41672674771293	2191.7860159199117	981.684518822072	3173.470534741983
PWY-5484	glycolysis II (from fructose 6-phosphate)	3439.5367330400554	6010.7013691060365	4846.226319536177	13522.993237317743	1282.1853273559966	19522.571053590505	6280.678447364759	10470.58133454614	930.1220753446748	29101.642986356008	37203.95291084608	66305.59589720209
PWY-5505	L-glutamate and L-glutamine biosynthesis	7685.683300070904	5208.484461175048	4679.681472755822	57720.27205130844	1043.1040545009992	21099.98083684759	3704.327303983384	9070.49324601434	1106.3983950176953	76337.22533981122	34981.199781863004	111318.42512167424
PWY-5507	adenosylcobalamin biosynthesis I (early cobalt insertion)	1149.306663569821	1669.7159992591155	1245.5304919329683	2542.7170206451224	139.29251251959923	4318.39654489334	1008.9824396012016	1580.894250861036	97.51461875128214	6746.5626879266265	7005.78785410686	13752.350542033488
PWY-5509	adenosylcobalamin biosynthesis from cobyrinate a,c-diamide I	5167.215748287271	4889.939967734621	4520.379443758585	37036.089136694565	748.2979570088312	18243.635540703603	3417.443434201776	13170.87470293056	1772.747409989585	52361.92225348387	36604.70108782552	88966.6233413094
PWY-5519	D-arabinose degradation III	0.0	0.0	0.0	0.0	8.183705009753495e-05	0.0	0.0	0.0	0.0	8.183705009753495e-05	0.0	8.183705009753495e-05
PWY-5529	superpathway of bacteriochlorophyll a biosynthesis	4.283148416929765	14.686526106084855	7.811021294302751	51.16217497668284	1.2926970533390862	21.19095214010384	2.828576272549175	9.20810878959429	0.5310977743522175	79.2355678473393	33.75873497659952	112.99430282393882
PWY-5531	chlorophyllide a biosynthesis II (anaerobic)	22.802719709141616	50.34641291033213	42.46271912826702	130.97556308400354	6.769342825394437	198.5167704454816	48.83694287542776	48.94967882126416	4.89363931384842	253.35675765713876	301.19703145602193	554.5537891131606
PWY-5532	adenosine nucleotides degradation IV	39.10032914970856	402.8328256775006	93.83009360119796	346.59443738115147	9.81396841696074	359.9484415963016	165.28493011717785	129.2129514326298	13.492090765404502	892.1716542265193	667.9384139115139	1560.110068138033
PWY-5634	superpathway of penicillin, cephalosporin and cephamycin biosynthesis	0.0	0.0	0.0	0.0	0.0	7.098269763264722e-08	0.0	0.0	6.931599282250531e-09	0.0	7.791429691489775e-08	7.791429691489775e-08
PWY-5647	2-nitrobenzoate degradation I	46.65407586907657	757.2586307429266	68.30867243934922	403.4357299983337	3.457391269985648	238.26197286725588	83.30936459271128	72.80037916326131	49.09259434544136	1279.1145003196718	443.4643109686698	1722.5788112883415
PWY-5651	L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	70.04101623315748	1001.5178759341754	110.63254067233687	558.8035961276099	7.582233079573287	393.3295406575278	131.89730125466875	136.54942997487532	65.4209497854994	1748.577262046853	727.1972216725712	2475.774483719424
PWY-5654	2-amino-3-carboxymuconate semialdehyde degradation to 2-oxopentenoate	48.08884314192007	777.5824481815172	67.44529681230642	410.21328509953474	3.573969895699702	233.6901988816209	87.41001910082493	77.40473032381747	50.44202856089688	1306.9038431309782	448.9469768671602	1755.8508199981384
PWY-5655	L-tryptophan degradation IX	63.6784438205211	552.743453398077	83.27364259340006	413.54640802990457	6.605327286699429	359.4910375174624	118.7555104277178	114.81960821092146	60.34049742452917	1119.8472751286022	653.4066535806309	1773.2539287092332
PWY-5656	mannosylglycerate biosynthesis I	2.722094448977806	5.4819050660386885	5.141315057045743	15.537447209631678	0.969926989394482	24.27041763297887	4.885048387276552	5.187208600048943	0.5139499386923005	29.852688771088395	34.856624558996664	64.70931333008505
PWY-5659	GDP-mannose biosynthesis	9116.96773497309	5593.94410156145	4842.957886223414	66600.26902265694	1500.3602248648372	19644.38211403941	6523.559268132227	10587.362439989683	1379.7065017044497	87654.49897027973	38135.010323865776	125789.50929414552
PWY-5667	CDP-diacylglycerol biosynthesis I	8779.991114716311	9063.933727577338	8224.911390869598	59100.62316037514	1790.701266166771	33651.85817658775	7842.521009724365	16155.243866097571	2053.8238292036112	86960.16065970516	59703.4468816133	146663.60754131846
PWY-5676	acetyl-CoA fermentation to butanoate II	1793.576932864674	4552.133884766218	9944.65257672992	4173.717632591917	1085.9725079455875	21751.20640037132	3904.7179471645495	5627.707556402518	525.3587841202606	21550.05353489832	31808.99068805865	53359.04422295697
PWY-5677	succinate fermentation to butanoate	691.596869070981	1717.1181215069632	1188.6785934944924	1492.0061374641734	375.6879018818506	5645.60381111832	1153.7192489200784	795.1631589229114	71.39510021564647	5465.087623418461	7665.881319176955	13130.968942595417
PWY-5679	clavulanate biosynthesis	0.0	0.0	0.0	0.0	0.0	3.699077048681779	0.0	0.0	0.0149026806638857	0.0	3.713979729345665	3.713979729345665
PWY-5686	UMP biosynthesis	6610.30485543426	7942.694560816501	6947.473842220064	43977.80253987698	1742.64415086868	28726.64962840746	7610.106634935202	14869.683645178024	1915.53894523941	67220.91994921649	53121.9788537601	120342.8988029766
PWY-5695	urate biosynthesis/inosine 5'-phosphate degradation	7662.192502929744	8530.401738297578	5476.942295449477	51735.8035506363	1517.0587611947367	30517.373039715447	6786.944547812908	14162.270320005297	1641.0594214247606	74922.39884850784	53107.64732895842	128030.04617746624
PWY-5705	allantoin degradation to glyoxylate III	260.05000429988735	599.052637719194	549.9704520320308	625.3868554684994	123.11563462367162	2155.0481604820443	406.0568713861941	1036.685404800882	138.10062534146152	2157.575584143284	3735.8910620105817	5893.466646153865
PWY-5724	superpathway of atrazine degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007251208517721	0.0	0.0007251208517721	0.0007251208517721
PWY-5737	(5R)-carbapenem carboxylate biosynthesis	0.0	0.0	0.0	0.0	0.0	0.1023879710954059	0.0	0.0	0.000308174354485	0.0	0.1026961454498909	0.1026961454498909
PWY-5741	ethylmalonyl-CoA pathway	0.1295242937879659	2.466201202877928	1.4324490746649383	3.66190192972675	0.0007599434378501	0.0	142.46845208249405	0.0684082855355351	10.722658648595488	7.690836444495432	153.25951901662506	160.9503554611205
PWY-5747	2-methylcitrate cycle II	83.96769146102524	844.8258433381014	158.83377907982202	576.3930849033325	38.39660837052856	390.137274429117	198.7190076654492	256.64387073419846	69.2086520996443	1702.4170071528097	914.7088049284088	2617.1258120812186
PWY-5757	fosfomycin biosynthesis	0.0	0.0	0.0	0.0	0.0	1.3627069799944805e-08	0.0	0.0	3.2069509592149074e-08	0.0	4.5696579392093884e-08	4.5696579392093884e-08
PWY-5823	superpathway of CDP-glucose-derived O-antigen building blocks biosynthesis	0.0802903863123279	69.7280755084694	1.72659442614749	0.6232822644992364	0.0001249074030956	4.735402556185979	84.02931354647292	10.527395064617188	0.0592663646922401	72.15836749283154	99.35137753196832	171.50974502479988
PWY-5837	1,4-dihydroxy-2-naphthoate biosynthesis I	151.33826811382173	113.7459395075719	302.2344815884198	727.7481229676455	69.60437549317184	414.9099416751809	299.4702377323215	1209.6758044633696	222.26275958014327	1364.6711876706306	2146.318743451015	3510.989931121646
PWY-5838	superpathway of menaquinol-8 biosynthesis I	361.7235284996319	353.1990931717302	716.7178072876304	1745.306592322139	196.7934862121155	1175.948176575812	863.754387616251	2353.5120643970063	331.5498482695947	3373.740507493247	4724.764476858664	8098.504984351912
PWY-5840	superpathway of menaquinol-7 biosynthesis	411.34207968103294	354.6451838516424	732.6118448943861	1830.2206044244497	197.85332633007155	1196.7427564967777	867.7663755516616	2472.1804686344267	344.593998447823	3526.6730391815827	4881.283599130689	8407.956638312273
PWY-5845	superpathway of menaquinol-9 biosynthesis	237.22443945289723	291.0389913077728	458.73325408044417	1109.8085767838097	119.30862509213856	1056.2042003634226	643.9916413289743	635.1905000361508	143.6645570713309	2216.1138867170625	2479.0508987998783	4695.164785516941
PWY-5850	superpathway of menaquinol-6 biosynthesis I	233.9419932552648	237.1098638712374	458.73325408044417	943.7580850278008	119.30862509213856	756.1161924505559	643.9916413289743	635.1905000361508	143.6645570713309	1992.8518213268856	2178.962890887012	4171.814712213897
PWY-5855	ubiquinol-7 biosynthesis (prokaryotic)	217.68146155397093	2072.310781519952	391.5350907488626	2310.0368525324443	174.18842105638265	1689.865175768967	699.761414552894	1163.6999497885674	181.6378851851663	5165.752607411613	3734.9644252955945	8900.717032707207
PWY-5856	ubiquinol-9 biosynthesis (prokaryotic)	217.68146155397093	2072.310781519952	391.5350907488626	2310.0368525324443	174.18842105638265	1689.865175768967	699.761414552894	1163.6999497885674	181.6378851851663	5165.752607411613	3734.9644252955945	8900.717032707207
PWY-5857	ubiquinol-10 biosynthesis (prokaryotic)	217.68146155397093	2072.310781519952	391.5350907488626	2310.0368525324443	174.18842105638265	1689.865175768967	699.761414552894	1163.6999497885674	181.6378851851663	5165.752607411613	3734.9644252955945	8900.717032707207
PWY-5860	superpathway of demethylmenaquinol-6 biosynthesis I	159.4163139269731	162.21371750463334	342.17444274685766	636.2792256612265	82.64984636395813	526.204989358577	449.1627526846251	437.6335648970791	101.43876457044078	1382.7335462036488	1514.440071510722	2897.1736177143707
PWY-5861	superpathway of demethylmenaquinol-8 biosynthesis	249.51025311679984	244.77276019986888	572.906432158992	1188.0794728904198	139.8796253602649	838.8245552256377	612.0900688512859	1782.957777522816	253.7180986541873	2395.148543726345	3487.5905002539266	5882.739043980272
PWY-5862	superpathway of demethylmenaquinol-9 biosynthesis	161.70335013857587	200.3014940849833	342.17444274685766	749.7200988720533	82.64984636395813	748.0786091537863	449.1627526846251	437.6335648970791	101.43876457044078	1536.5492322064283	1736.3136913059311	3272.86292351236
PWY-5863	superpathway of phylloquinol biosynthesis	172.3288571120357	129.62269788163073	342.8691137822686	829.4764256088288	79.02729656473099	473.04508656110585	339.9918532482573	1366.5283297339836	248.8970162240393	1553.3243909494947	2428.462285767386	3981.7866767168807
PWY-5896	superpathway of menaquinol-10 biosynthesis	233.9419932552648	237.1098638712374	458.73325408044417	943.7580850278008	119.30862509213856	756.1161924505559	643.9916413289743	635.1905000361508	143.6645570713309	1992.8518213268856	2178.962890887012	4171.814712213897
