group-id	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NR	HSD-NR	HSD-NR	HSD-NR
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Coriobacteriales_Incertae_Sedis|uncultured|gut_metagenome	0.0	0.0004437869822485207	0.0	0.00038796095887613834	0.0	0.0005084253341080767	0.0	0.0	0.0017445917655268667
Bacteria|Actinobacteriota|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium_stationis	0.00591961782116523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|UBA1819|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.000708163858221964	0.0	0.000672314105149926	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Allobaculum|uncultured_Allobaculum	0.0	0.0	0.0	0.0010413688896148978	0.0	0.0	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_caecimuris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00112052350858321	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Roseburia	0.0	0.0	0.0	0.0	0.0	0.0009079023823358513	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Staphylococcales|Staphylococcaceae|Staphylococcus	0.0	0.0	0.0016174686615446825	0.0	0.0	0.0005628994770482278	0.001943634596695821	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Oxalobacteraceae|Massilia	0.0	0.0	0.0	0.0	0.013198757763975156	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|uncultured|uncultured|uncultured|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0005992155723416619	0.0	0.0007171350454932545	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|uncultured|unidentified	0.0	0.0	0.0	0.0	0.0	0.0008352701917489832	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnoclostridium|Dorea_sp.	0.0	0.0	0.0	0.0	0.0	0.0004902672864613597	0.0	0.0	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas	0.0	0.0009615384615384616	0.0	0.0006329889329031731	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Holdemania|uncultured_bacterium	0.0	0.0	0.001213101496158512	0.0	0.0	0.0	0.0	0.0012549863296131953	0.0
Bacteria|Firmicutes|Clostridia|Eubacteriales|Anaerofustaceae|Anaerofustis|Anaerofustis_stercorihominis	0.0	0.0	0.0004043671653861706	0.0	0.0	0.0	0.0	0.0017031957330464792	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Marvinbryantia	0.0	0.0009615384615384616	0.001213101496158512	0.0	0.0	0.0	0.0	0.0012101653892698668	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pasteurellaceae|Rodentibacter|Pasteurellaceae_bacterium	0.0	0.0006656804733727811	0.00137484836231298	0.0	0.0	0.0	0.0	0.000672314105149926	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_ventriosum_group|uncultured_rumen	0.0	0.0	0.0	0.0	0.0	0.000744479953515398	0.0	0.0	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Atopobiaceae|uncultured|uncultured_bacterium	0.0	0.0	0.0	0.000530893943725242	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Staphylococcales|Staphylococcaceae|Jeotgalicoccus	0.00394641188077682	0.0	0.0	0.0	0.0	0.00034500290528762347	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Coprococcus|metagenome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017031957330464792	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Negativibacillus|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.00067184776292853	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044820940343328404	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Alcaligenaceae|Alcaligenes	0.0	0.0	0.0	0.0004083799567117246	0.0	0.0	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella_9	0.0	0.0	0.0	0.0	0.0	0.0005992155723416619	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Monoglobales|Monoglobaceae|Monoglobus|uncultured_Clostridiaceae	0.0022847647730813167	0.0	0.0	0.0	0.0	0.00018158047646717025	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Papillibacter|uncultured_bacterium	0.0	0.0	0.0023453295592397896	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Christensenellales|Christensenellaceae|Christensenellaceae_R-7_group|uncultured_Clostridia	0.0	0.0	0.0	0.0	0.0	0.0	0.001657805979534671	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|UCG-005|gut_metagenome	0.0	0.0	0.0	0.0	0.0	0.00025421266705403833	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptococcales|Peptococcaceae|Peptococcus|uncultured_bacterium	0.0	0.0	0.0	8.167599134234492e-05	0.0	0.0	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Muribaculaceae|Muribaculaceae|uncultured_Barnesiella	0.0	0.0	0.0	0.0	0.0	0.0005084253341080767	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Eisenbergiella|uncultured_organism	0.0	0.0	0.0	0.0	0.0	0.0005084253341080767	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus	0.0012462353307716274	0.0008136094674556213	0.0	0.0	0.0	0.00027237071470075536	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|UCG-010|UCG-010|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.00032684485764090644	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospira|uncultured_bacterium	0.0	0.0017011834319526626	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|[Eubacterium]_nodatum_group|uncultured_organism	0.0	0.0	0.0	0.0	0.0	0.0004176350958744916	0.0	0.0	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Rubellimicrobium|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0012576459155090609	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Oxalobacteraceae|Herminiimonas|uncultured_bacterium	0.0	0.0	0.0	0.0004287989545473108	0.0	0.0	0.0	0.0	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae|Gordonibacter|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0012004801920768306	0.0	0.0
Bacteria|Firmicutes|Bacilli|RF39|RF39|RF39|human_gut	0.0	0.0	0.0	0.00038796095887613834	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|uncultured	0.0	0.0	0.0	0.0	0.0	0.00034500290528762347	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Acholeplasmatales|Acholeplasmataceae|Anaeroplasma|uncultured_bacterium	0.0	0.0002958579881656805	0.0	6.125699350675868e-05	0.0	0.00025421266705403833	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_sartorii	0.0	0.0	0.0	0.0	0.0	0.00032684485764090644	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|uncultured|uncultured	0.0	0.0	0.0	0.0	0.0	0.00032684485764090644	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Monoglobales|Monoglobaceae|Monoglobus|uncultured_bacterium	0.0	0.0	0.0	0.000265446971862621	0.0038819875776397515	0.0	0.0005144915108900703	0.0	0.0
Bacteria|Firmicutes|Bacilli|Staphylococcales|Staphylococcaceae|Staphylococcus|Staphylococcus_sciuri	0.0017655000519264722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Oscillibacter|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0003086868099941894	0.0	0.0004930303437766124	0.0
Bacteria|Firmicutes|Clostridia|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group|unidentified	0.0	0.0	0.0	0.0	0.0	0.0003086868099941894	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Exiguobacterales|Exiguobacteraceae|Exiguobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007171350454932545	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_UCG-001|uncultured_bacterium	0.0015577941634645342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae|Erysipelatoclostridium	0.0	0.0	0.001213101496158512	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|uncultured|unidentified	0.0	0.0	0.0	0.0	0.0	0.00027237071470075536	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae	0.0	0.0	0.0	0.0	0.0	0.00027237071470075536	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|Chitinophagaceae|Sediminibacterium|Sediminibacterium_sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0008574858514834505	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter_lwoffii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000672314105149926	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Sellimonas|uncultured_Blautia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000672314105149926	0.0
Bacteria|Actinobacteriota|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Pseudonocardia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052337752965806
Bacteria|Firmicutes|Clostridia|Oscillospirales|Butyricicoccaceae|Butyricicoccus|uncultured_bacterium	0.0	0.0	0.0	0.0002858659696982072	0.0	0.0	0.0005144915108900703	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|uncultured|metagenome	0.0	0.0	0.0	0.0	0.0	0.00025421266705403833	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|NK4A214_group|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006274931648065976	0.0
Bacteria|Firmicutes|Clostridia|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group|uncultured_bacterium	0.0	0.0	0.0005661140315406389	0.0	0.0	0.00025421266705403833	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|uncultured|uncultured_bacterium	0.0	0.0	0.0	0.00010209498917793115	0.0	0.00023605461940732133	0.0	0.0	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae	0.0	0.0008875739644970414	0.0	0.0	0.0	0.0	0.0	0.00035856752274662725	0.0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Dermabacteraceae|Brachybacterium	0.0	0.0	0.0	0.0	0.0	0.0002178965717606043	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales	0.0	0.0	0.0	0.0	0.0	0.0002178965717606043	0.0	0.0	0.0
Bacteria|Acidobacteriota|Acidobacteriae|Bryobacterales|Bryobacteraceae|Bryobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0006859886811867604	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|[Eubacterium]_coprostanoligenes_group|[Eubacterium]_coprostanoligenes_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005378512841199408	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|uncultured|unidentified	0.0	0.0	0.0008896077638495754	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Gemmatimonadota|Gemmatimonadetes|Gemmatimonadales|Gemmatimonadaceae|uncultured|uncultured_bacterium	0.0	0.0	0.0	0.0	0.002846790890269151	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Anaerovorax|uncultured_bacterium	0.0	0.0	0.0	0.0002041899783558623	0.0	0.0	0.0	0.0	0.0
Bacteria|Actinobacteriota|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034891835310537334
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellaceae_UCG-003|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00314026517794836
Bacteria|Firmicutes|Bacilli|RF39|RF39|RF39|gut_metagenome	0.0	0.000591715976331361	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Defluviitaleaceae|Defluviitaleaceae_UCG-011|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0001452643811737362	0.0	0.0	0.0
Bacteria|Cyanobacteria|Cyanobacteriia|Chloroplast|Chloroplast|Chloroplast	0.0	0.0	0.0	0.0	0.0	0.0	0.00045732578745784027	0.0	0.0
Bacteria|Firmicutes|Bacilli|RF39|RF39|RF39|uncultured_Paenibacillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.00045732578745784027	0.0	0.0
Bacteria|Chloroflexi|Anaerolineae|Anaerolineales|Anaerolineaceae|uncultured|uncultured_sludge	0.0	0.0	0.0	0.0	0.0	0.0	0.00045732578745784027	0.0	0.0
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales	0.0	0.0	0.0	0.0	0.0	0.00010894828588030215	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|uncultured	0.0005192647211548448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus|unidentified	0.0	0.0	0.0	0.00010209498917793115	0.0	0.0	0.0	0.0	0.0
