Unnamed: 0	description	S210421121673	S210421121674	S210421121675	S210421121676	S210421121677	S210421121678	S210421121679	S210421121680	S210421121681	S210421121682	S210421121683	S210421121684	S210421121685	S210421121686	S210421121687	S210421121688	S210421121689	S210421121690	S210421121691	S210421121692	S210421121693	S210421121694	S210421121695	S210421121696	S210421121697	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121703	S210421121704	S210421121705	S210421121706	S210421121707	S210421121708	S210421121709	S210421121710	NC	NR	STD-NC	STD-NR	HSD-NC	HSD-NR	Total
P4-PWY	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	48198.31044652407	80443.59511300964	10335.4463448507	69836.62259276542	10833.675934147195	3904.509851959524	18808.946944401883	25256.332892224764	5854.548157568575	19599.363143949187	30534.68281634793	31313.06509799689	34029.225395604684	7931.955260014127	11326.543900923769	28645.77588530116	64562.441449452046	38236.227765339856	42683.1747854774	22901.46706531315	52553.86215272898	15132.842795787412	29156.06312439759	15218.150544593682	10290.792497126453	5097.377072347457	5704.066603667176	4194.393439226768	31023.9185652938	785.6589507750302	6753.301930324917	427.94744517209904	23304.750251261707	59508.52167655824	17301.66826715153	4010.191111823226	9447.234625274792	1032.749717909384							
P42-PWY	incomplete reductive TCA cycle	167570.41273339975	361222.0142242344	135539.30487710453	265067.1753089878	137543.27369119882	37301.13592678598	156582.6970434921	79318.5792262744	81565.01024389855	45485.16025953295	36833.48012910765	138933.8981701496	70360.07179386952	25628.15054052019	11809.7181291484	34697.27499525072	11878.580193012818	11228.768981728928	50150.84590605058	6907.245791331058	11401.70951192989	10797.67125803702	71936.0296597306	35185.727468488345	10687.807454526595	1193.817479793452	5973.804098716058	3242.675003831509	4556.360534325587	1420.0588550850323	4744.428068372266	785.354029923517	151611.84087073815	100853.62180554496	9797.351075866023	6793.287983473734	8693.20156990411	864.3290181834452							
P441-PWY	superpathway of N-acetylneuraminate degradation	61504.56155601372	97309.11213855787	13483.846629523196	58112.729622357656	13547.00434062043	7948.033946468951	25932.7177025564	42398.87390528814	12056.4688304972	29565.48691259457	32224.019771734915	41156.130826715176	39357.94415601802	11075.057751347207	15860.838036581845	20156.66742603619	25273.52087541981	22908.574491069856	46042.533734379096	14953.495799319442	30399.37554019374	13840.35299737163	43661.08727905473	12704.55718268494	9240.47619740718	2524.252292078835	5173.097201825478	3536.1628935698022	12183.562752020456	934.2302949070936	6447.872834514392	811.5632841184674	79040.96533387426	56949.61570411954	16467.87565655331	4209.534136045485	9194.270178514407	1040.565330382732							
P461-PWY	hexitol fermentation to lactate, formate, ethanol and acetate	7470.017870159021	37094.576044714304	5213.454588082355	20030.45074561987	4963.763414376159	2768.6103280706234	9252.388090725066	19686.384188161694	3730.9307688600056	9598.022586970264	22582.00674370789	16225.762876262144	17695.396618229148	4186.054630384199	9495.623879033134	15888.566678971869	20620.814437544243	16871.959721883653	23687.50394556949	14058.447332300717	24573.32073839073	14435.042613968202	20490.10971930057	9713.694191055089	8112.429331821703	2820.138561720519	2428.1684143771176	1992.448564900808	6858.027275255924	582.7217411995863	6896.3677736438685	315.16127156853776	16904.675645785916	34511.05642851745	10389.733413064116	1730.076274585844	1123.1523192215427	109.75309008107524							
P562-PWY	myo-inositol degradation I	8567.050105697905	1307.5951954017896	899.8972183193815	6795.393581121346	646.7743625517064	234.9740807525348	1010.0551930486196	5938.86369281115	460.1120290381261	2914.472194064351	3034.7447633150387	2153.0369058338465	4625.628954469335	857.5778568360248	1142.9465783356338	4131.994125796226	3418.7098360651667	3035.510563654955	9261.954023048564	2226.985843816063	2626.8178506364	3411.000726400321	3934.077014087423	1814.166913163732	1324.405675847502	292.41942559715864	2486.7228603426697	892.3346720916202	1274.272416813831	174.43044617615382	840.8876550630936	40.40884059435106	8877.331619532879	6735.003914874176	5547.804222137227	1024.5322363693665	2826.3990694759777	259.564606499019							
P621-PWY	nylon-6 oligomer degradation	0.0002772296211078	0.0015672729732324	0.0003268696909439	0.0022357959553743	0.0001441000683402	0.0003213596418613	0.0001441002630908	0.0041468273527406	0.0028381647758177	0.0004990138371416	0.0022132602398495	0.0005322203652716	0.0014467576562135	0.0001330759186885	0.0024836495011856	0.010427149272095	0.0052182883515157	0.0063294803088243	0.0176843540613806	0.008148914850827	0.013127470126724	0.0067080576640849	0.0014434373145449	0.0013538245117679	0.0019281747239611	0.0009313052604223	0.0009645227425671	0.0015080013953725	0.0068743761746516	0.0	0.0021634273725386	0.0	0.0012307389962402	0.0041676452963182	0.0080048863911095	37.5225715398276	0.0048117525477613	0.0006872892084689							
PANTO-PWY	phosphopantothenate biosynthesis I	97119.03059655	234717.9400596149	89899.0257086514	171384.46367232743	91919.38502724594	26173.75680610089	111446.26657631868	47132.97482069624	62028.973301491744	30982.00720279112	34405.96526326567	85409.0482150328	46173.62463329301	14959.490111898782	12606.491446983013	28894.76483989858	70760.40376790432	33440.68929094207	48915.30153592296	18132.90538809487	47111.3983060718	7800.46655244378	49634.850730150014	21903.39706089084	8379.199403134782	4856.216618195726	4221.412487357082	5703.848951436115	36563.86336375661	1024.6909168084385	3462.9373064638703	509.5470514203735	87926.92511885402	75050.8417457064	14655.585685735126	4508.436115382831	6524.194797147356	716.0646596817364							
PANTOSYN-PWY	pantothenate and coenzyme A biosynthesis I	104420.0965535218	232693.7660256562	94449.78802242925	177420.24361115816	96204.7486917059	28862.70581669605	112382.39862859894	55398.643224590654	62905.20891873208	35536.52383791239	39062.25716683427	94870.75822047662	52222.249624371325	17200.426003129007	15172.642571291555	31916.500601430016	75526.67565746469	37563.36284451308	53886.443532163976	20664.55707626408	51126.4666165214	9756.879761589982	54771.696567722094	25154.762942791185	9989.668062444116	5153.75622007972	4678.23995055943	5262.621716862078	37488.259112626845	1147.2157868044092	4398.53048546239	688.2542374426152	97014.49935044145	82702.60878895158	16361.760098953831	5082.922772804982	7217.56910187358	809.0205638215646							
PENTOSE-P-PWY	pentose phosphate pathway	88003.52881248869	195846.0782922056	49359.40995730613	108859.45914398176	51601.1740540168	20498.382921813103	85371.31261981651	47193.96784298514	43228.84127995868	20526.60899187833	24000.40770881219	48839.9389722138	35101.270434326034	9674.817718075265	16493.8942737542	19731.26281690957	16738.07920464678	13967.639645120404	30733.16750895385	11512.005359278222	19934.110272928723	14157.780656111256	34793.282677026706	13743.919547884889	8409.30278438882	1681.0629098824888	5486.203371809103	2486.574040922261	6125.281626550622	802.3510366429095	6080.428136164637	619.9682931671884	95201.2167830094	55578.37001856607	12344.044150556909	4113.506324927918	7191.513938671095	686.1583073265974							
PEPTIDOGLYCANSYN-PWY	peptidoglycan biosynthesis I (meso-diaminopimelate containing)	127718.05579911846	218091.2379575754	94760.30493390116	199565.60312801108	96534.7449164061	33038.52195494215	109999.06973241344	80993.30685100394	62395.70763950401	58678.81322677433	56627.20533904005	121060.7272461756	74129.652072878	24124.12738159949	30625.7203888201	42093.52290098809	100539.19062690696	58825.99065695792	73434.78745398833	30695.915956324807	69045.44819640712	22995.72500018532	85826.52676466558	33070.27463089359	15243.508600642956	6574.155311293709	7324.921263183117	6809.274056719449	43207.21385376068	1661.546593693036	9808.11322870703	2360.645993115816	119456.7344878101	114923.60811478556	28473.372906724435	7224.422449573587	13654.83172574646	1645.1657966760583							
PHOSLIPSYN-PWY	superpathway of phospholipid biosynthesis I (bacteria)	110325.88739262625	160668.9115118941	73266.3229158823	161097.80794727104	72503.35987213998	27064.520578845204	81141.13627108712	71994.85126731254	43692.12387103131	57772.1532799637	59512.599813660105	106395.04338410682	70714.74939462042	20634.187893515	31605.00973883612	45191.06229793358	121814.06300211484	69694.16102168028	79582.82302537272	36120.763333947536	82999.89263107971	24265.764319536745	82392.71770546869	29867.304004496465	15630.18103900633	8021.503673027428	8045.53975942919	7981.097155760528	53408.26375494077	1609.8839140016444	10517.534180935909	2387.706281317393	109820.10108490354	109059.50870095714	32029.20175900385	7044.155004674603	15524.58799169805	1929.5125354429056							
POLYAMINSYN3-PWY	superpathway of polyamine biosynthesis II	6156.374398567857	10018.63845506265	2796.429383996463	17340.747103153903	2267.0874048123915	2007.4295887718408	3703.381916992869	10454.451625090203	3164.256418265829	2832.114521862119	10373.52602893458	15811.203734230545	8210.644625379706	3261.761837325215	5447.322051980017	10040.359626207124	12539.997071110984	12505.613323874551	9516.83351053677	5728.939220692098	7619.860283013594	6087.105058863601	14418.677861260016	2487.281418571818	2933.5977053053643	623.3509963800997	2133.4792879085944	1132.9771830978625	3118.9083795249203	209.0442625558876	2138.919387709262	268.1972536907372	7966.263592681114	19565.20607688069	3053.28616926314	1200.7903965424962	1829.6671971157195	202.64724502180312							
POLYAMSYN-PWY	superpathway of polyamine biosynthesis I	9640.239991108265	9907.58199712879	2633.062929158883	22118.883984502165	2152.3824366867943	1964.1684350040025	3589.329862208285	11690.0848410272	3131.8530066288204	8991.623610040222	11655.84705384264	18008.01172398956	14726.192062304232	3462.6514012427724	6116.297528020281	10202.833030437729	10680.333377005563	10972.140197107725	14254.651963393011	8823.551055828897	12464.60791638518	9434.448971096635	14175.661503206726	7467.185862741224	4499.0667774115645	1126.0848012765948	2835.440038248586	2876.313382346452	3744.168539363265	365.25577371298937	3630.035198874542	341.89405264485504	7732.656499708136	27466.161708585183	9314.212759858838	1788.5129128744404	2225.307444918127	274.9270080860152							
POLYISOPRENSYN-PWY	polyisoprenoid biosynthesis (E. coli)	106606.37835616032	200873.5227567241	92811.81541013342	185548.3265297105	94247.87671795078	27400.67983083499	99577.69783984422	55634.15675011496	56631.38039795902	36477.47518739716	28127.57563236376	100882.21483358496	49931.60172804935	18592.860272375103	20914.69962031712	27283.536585139205	89010.87571028082	44760.19382246146	39415.00794858544	23199.52510807136	60884.135518958414	9552.018610478684	55876.03981292775	26966.08896791959	9314.454463003569	6094.418295970311	4329.787024044357	3043.958637189122	42226.083534947866	1168.3233562644543	6456.0054489959375	1821.6903183897152	100181.44871482172	78495.7895754685	8139.52539672415	5049.238478234534	5119.636487317642	738.4582949684956							
PPGPPMET-PWY	ppGpp biosynthesis	571.612354484073	951.4775070082778	902.9974814204433	5914.201836616494	1018.7344264951702	286.89298398446346	140.41046369888315	1016.4896120660978	388.2378096100727	231.6661179808631	472.6138347812737	654.3892343862515	2572.8920781566344	923.7962360992128	255.1368866636846	744.4766195929316	1660.7043050107354	1679.4915233196173	1054.256414350866	761.7908934043463	1693.6678614905652	3136.904020060959	772.28180549102	470.4130655813864	614.4173609331052	320.1488728506798	635.4616575309296	582.6327961598997	1749.3575946622295	85.45732567062208	1008.7240294280398	23.650542566458952	686.8482424644634	3795.651578393933	1964.2484010535047	642.765294706119	514.8600059629956	101.5167690439722							
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	protocatechuate degradation II (ortho-cleavage pathway)	48.37779929814619	276.28087683461086	25.36738959381527	41.89269097651107	6.398021950439633	1.1390572991719157	90.39547873179129	138.2710360750251	78.52255804608468	27.558012365779405	51.0727359517359	85.91073040774512	62.88737821827905	1.4778521167284064	46.5063581842645	191.39641320210532	864.154584181062	528.0549612524761	173.22372332771383	239.2840854776149	451.3145945433271	1338.326106779391	323.67978057808347	499.7146538199692	326.59125053565475	133.4816095204502	1907.5391035931632	227.07390491943292	1149.6974548303167	0.5418258618698565	746.8171752966564	0.0	111.76393742972915	888.8282512941655	806.1146652865841	323.785484359998	1480.424591767238	148.87388636870875							
PRPP-PWY	superpathway of histidine, purine, and pyrimidine biosynthesis	55171.06281341778	139299.65835584112	24213.21002654136	95797.33042240252	25145.59084025712	23002.495925873154	53881.75582657401	32385.55236581824	34006.69307778642	12077.055900127798	12426.92524134635	53564.98736692732	21651.636791904693	5914.395824032815	5286.420566387504	17718.620543969486	17835.49118520008	12351.508094444249	18654.3583960751	6260.335942538677	13765.783099261322	9293.725795174096	26723.97046479867	11450.772336285369	5140.920892337258	1550.7839661266455	4704.775667354598	2232.226382140137	11314.263308831927	529.4053797558024	4196.071430621268	155.0945424888642	25524.09329530469	26322.07983414009	6681.644364783497	2788.1136291544494	7127.471515281816	721.098929264355							
PWY-1269	CMP-3-deoxy-D-manno-octulosonate biosynthesis I	85967.30433388398	211557.50734322253	91304.2047970836	174267.6627126908	93832.43802273976	24077.685447412703	103088.52382754296	38615.66222883984	58272.98504589631	24805.354504089017	17822.63403233025	78017.28311638554	32398.89506949857	14056.676629311856	4312.688071149944	14807.805422222702	4182.932646669633	4041.420457144567	22088.79413072996	1208.4099002571024	2491.29127240142	3256.605911394293	34794.72784775263	20341.41738854454	5558.267677728256	221.5967279518688	2526.5116548557103	836.5136018149493	1982.855613382685	796.9946652354417	1035.4241736224394	305.5764913576388	78583.76006304816	49733.5050426337	3616.4512016669873	3548.0016347645883	2636.56208853776	417.5073891590665							
PWY-1361	benzoyl-CoA degradation I (aerobic)	0.0	0.0	0.0	0.9869625917556976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6284706273767615	0.0	0.0	0.0	0.0	139.97296529425014	26.96271958010664	0.0	0.0	62.84278410922448	366.8131173638032	95.4794768616356	137.72342839830466	121.17842695266582	32.38901043764752	269.8486310179772	84.56310162145944	250.6746389005094	0.0	210.6091834357768	0.0	24.78935515160524	250.6931578709157	181.94209708237423	92.2542432052912	51.208048265872485	42.16412309715427							
PWY-1422	vitamin E biosynthesis (tocopherols)	1.9687482446030984	1.9214399214361475	1.4239717729036503	2.880234914379664	0.2166647997303291	6.688165283894729	2.1168815765431352	35.78210546241746	25.637069045189264	4.074960765100212	11.331765477746636	0.8024618296171541	6.402933920239335	0.2010174772247593	7.691008523145051	14.949363973352485	7.362724538482953	21.951235718170626	40.901707648435575	14.594229176109906	29.8427388326734	183.28595280113012	16.400220577916546	11.38997460682949	8.518977121539312	9.99612714343086	21.41937399892281	18.63027710967266	59.63520929924343	2.297278048755384	48.141002969917096	0.0	1.8502689381531097	51.54189967427654	91.65968498218572	17.639448785773038	19.478549823247604	2.0249834147361816							
PWY-1501	mandelate degradation I	0.0	0.0	0.0	0.0	0.0001249280502995	0.0	0.3684543185848529	0.0	0.0	0.0	2.400871853599338	0.0	0.0	0.0	0.0	13.969026040582964	1.6960038104596131	5.494538563138588	49.363542023117375	0.0168742291634592	0.4503517818677157	22.854849364478653	0.0	8.340751078240835	0.0032054491779118	0.0	19.16655428481247	0.0	11.692037943606522	8.249374827212564e-10	3.2037769552869224	0.0	0.0	164.9590943386049	9.712815252767848	0.0	60.1536824587095	0.0							
PWY-1541	superpathway of taurine degradation	165.95687991833648	53.0908207355017	31.58863546622825	215.0092982959385	24.396979475719217	2.042771478247756	109.6051697958644	95.55423598141869	41.04364475103925	50.50691565045878	161.21235002242608	586.0987384100009	426.8889450254609	53.06629857441397	17.50268479324082	91.38981574751776	59.38335075748657	61.58995938141997	195.6323110415165	60.763766581629625	141.1198845287895	70.09479715827464	238.4606059257441	44.98251688568499	28.520861142163486	26.08906368101071	90.6910295563834	16.02947770231613	86.71898590110058	0.0004759887299483	36.1943987630664	0.0	241.41280809634583	741.7694269234722	488.111566840557	218.6530245992496	45.46014562457098	6.135514094869878							
PWY-1622	formaldehyde assimilation I (serine pathway)	10.469834472931558	45.47497945329808	4.227837074337787	1529.4019573805251	0.5867053086735841	14.195791607108497	5.936877098416232	149.32622489862996	62.74122582659066	18.94947564672301	69.97060917738192	17.229812210445953	45.96671241497476	4.405730690602377	68.23124765371945	243.5294350249999	245.2265697243212	155.40967600907487	463.0894503292366	166.3371918719466	283.5961472038787	132.23314406919235	531.2462764466435	130.17284575012053	61.34517179813079	60.1886276028859	291.20795662401576	158.73239404057512	21.797958705280088	13.147923662753042	31.41857235112768	0.0	731.405040175778	409.0609773234321	1087.9934736513117	190.79963428779385	653.5122796066574	61.84547598468826							
PWY-181	photorespiration	16.777804470774445	73.74253301889819	12.238707845632076	21672.02497843201	7.798042599110058	24.71908332323824	9.961886632200644	258.7120898743466	176.20603079393806	30.90680842134309	121.12746215178	28.7811017613515	76.43717863876182	7.1969113076744655	138.6049836670362	540.5680799431509	817.4171670634606	347.8057388112388	958.9125588084572	430.8316325859337	849.7526953037942	2171.864351939111	1407.901911136226	1166.7658324497322	552.4565749104628	215.01287311589132	2533.579480380303	418.2822150830708	2111.3492315965723	35.00807307022697	1298.2250135548204	0.0	1378.10818568507	3897.450537364828	2836.1405549174824	1138.101874048066	2599.1996550682093	232.7902182800956							
PWY-1861	formaldehyde assimilation II (RuMP Cycle)	28758.056548665867	14632.78397603676	6031.801833589537	7764.098396866203	4129.31251095326	3956.442150085357	22350.250728450897	37802.90582285304	6232.513198164332	21071.52938262547	20349.38250535907	12032.973573633068	25022.250278775173	5880.1684699482485	7099.857058191643	10996.963240137648	11711.271411629434	12478.137021428838	32179.55173533592	8853.053777742658	14621.333369874756	11719.56858337186	22021.41601860152	10686.704163243348	7291.229542087745	1258.0544907394508	2310.421633592908	2432.867485940653	2907.6937407164955	712.0612455084943	4433.22969544418	325.8583859583051	59435.6877732401	32537.967869802163	13293.155322256109	1685.4098382872576	3714.758795487663	447.2654759505876							
PWY-1882	superpathway of C1 compounds oxidation to CO2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021490829193979	0.0	0.0	0.0	0.0	0.0103434759225687	0.0051769437066479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.70294969743126	0.0	0.0626688345544072	0.0	0.0	0.0							
PWY-2201	folate transformations I	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0088840478554528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0							
PWY-2221	Entner-Doudoroff pathway III (semi-phosphorylative)	5.186599998067692e-06	2.932206415253792e-05	6.115309085878306e-06	4.182896140257702e-05	2.695922566798648e-06	6.013126054627587e-06	2.695922563223093e-06	7.758264146985375e-05	5.31029936970909e-05	9.335879919202788e-06	4.1407376715379565e-05	9.957162190998634e-06	2.7066951210000887e-05	2.490675975160245e-06	4.646859566950184e-05	0.0001950918480375	9.762790316150512e-05	0.000118418299878	0.0003308551226154	0.0001524582313837	0.0002456007185934	0.0001254992800611	15.824304325730804	2.532827102328242e-05	3.607371224706273e-05	1.7423647103355705e-05	1.8044930307307693e-05	2.8212884464347075e-05	0.0001286110362906	0.0030970611244538	4.0474910909806425e-05	0.0	1360.8126865752215	7.797145541066666e-05	0.0001497623765577	9.125087685683257e-06	9.002494775034987e-05	1.285833003433752e-05							
PWY-2941	L-lysine biosynthesis II	22515.724431121584	64699.66347401811	4292.665826760183	34499.04896787772	4999.8909937124345	15093.149854767747	10919.588917419163	35529.04190873256	14220.260946791865	8224.66870932381	18697.176590652	45649.828842724135	13306.52740713153	6576.102285489794	21492.63301211852	7124.966115177557	14094.313460906917	9483.084782524877	5454.127271182735	9271.38197621261	19191.18175985272	9449.530300980476	30141.221886161387	3257.3892524625144	5475.491402119888	1562.118761878987	2191.9506254956245	1585.3925793179997	5100.645612370871	86.195251333751	5548.418133404842	1806.047921470336	9703.302684281589	27465.51940145989	5454.466732024187	1108.6253874787246	4747.570716336114	713.869163919773							
PWY-2942	L-lysine biosynthesis III	142516.4676035777	240952.7746948207	103563.3298077081	215254.7277361157	104674.1459614772	32963.57186137447	117639.60261107834	84229.64942229661	65918.3748142522	62186.14452494378	59763.506025397386	124783.37078029268	80453.20843483257	25436.81036956365	30256.779527835628	48195.1272148826	104173.54298724214	61344.86174401702	85006.05914453893	32983.47368828748	72600.58110842948	25242.53751559888	89838.6776009102	36235.48090042284	16676.799142061245	7055.112072113633	8313.055502080604	7583.141890692604	45070.28263671766	1898.9690573354328	10584.203252394866	2217.686862513685	140873.4994578337	128587.49439141915	34781.64916922402	8066.755781451456	15799.689173997444	1932.345008028488							
PWY-3001	superpathway of L-isoleucine biosynthesis I	139011.61941877916	248085.3054379928	99743.38095771147	205029.4231642545	101925.17391012024	31236.397465435064	123866.9967224748	78937.55587411359	67348.56317082923	60338.801900206665	56519.02260232231	107143.943590788	78824.4076242769	24018.68587884488	25428.426347989465	47927.25075733331	112485.50078318856	61702.44817964068	83212.81247267556	33740.26924448525	75972.02176353495	22818.391124582355	80784.694475897	34589.04931405794	15039.489427194248	7656.153329179282	8312.293034573155	7493.762608637872	52052.84168295439	1823.798224688844	9252.380050713598	1644.5375423209832	130977.64174321629	122902.5438123382	32200.23289420296	7877.960439965012	15159.96448431465	1705.4759557226791							
PWY-3661	glycine betaine degradation I	0.0367831590890278	174.30899955108927	0.0315319448927169	19553.3585669986	4.500139923656425	0.10558520729391	8.501259991897946	0.6584923268726658	0.5054316765621905	9.37907194586946	0.2457076473927727	49.21036168229825	19.36677974057777	0.0078042066489831	0.2117903522039393	0.605453910710978	0.2993986124640215	10.63980597987466	1.2512128278635335	0.5119369973106431	8.197088797257361	2.7414354733779573	20.0929988683422	0.2030629576608452	0.1875969946740243	4.558051358728917	40.95568882658896	20.04774659152633	97.24047175213612	0.9155257917915444	19.011451540948904	0.0	247.89617243598795	119.63564020603016	69.25089330294364	203.3591228615916	2.628170282843333	7.228880608455045							
PWY-3781	aerobic respiration I (cytochrome c)	711.3090862312874	6380.044798572533	324.74824092194297	56695.12256780798	250.4915084809947	434.40901770452086	1173.5295298174767	9115.896349648789	2241.9699754554326	1500.345063690275	2082.6183632114407	5478.98893236082	5495.182853734305	1293.7571663496208	1452.7940620230338	12005.885477526066	10225.82300323287	6484.882518527619	5266.777879980633	4420.372750115888	8137.262472460218	9186.652602251976	4949.7672767378335	2820.7692639287457	2602.9494046480186	1408.953612416115	7554.594004965335	2289.324631344431	5640.888714510914	835.604792744836	3442.581882312265	38.03527077275085	2565.7605429273544	12313.889652848782	5820.886403578362	2874.3224659786115	8380.610977082311	654.7997140418624							
PWY-3801	sucrose degradation II (sucrose synthase)	243.6589743508417	343.6704851171803	8.56691601311803	242.0769339515536	1.2966856290353803	42.16286901870996	12.713388057357792	281.9941166882192	177.53876897002937	294.940461978865	70.83703396610686	4.788989547552975	81.2309900962272	1.197921529346566	52.30897181687102	90.8668040555041	43.93425020394209	132.16929181505756	255.5280622565704	169.59334472752312	181.58399143190724	1056.896320574995	99.69777690619466	103.65013061192916	51.05026338595779	60.06416909724783	125.737100041613	112.68319117738314	351.522423993626	13.351254895469422	262.3636642869096	0.0	11.07390105505462	313.121479043613	554.9274561559972	104.24082679172255	115.81033745036676	11.270258250228688							
PWY-3941	&beta;-alanine biosynthesis II	0.2385423919509989	7.289016955823663	0.0224880841783424	10.582018606738744	0.0155577719766503	0.0073350547348083	0.0242729610594819	1.281347783747886	0.0701126915775899	0.1836321299842714	18.869722949074195	8.022496028083006	23.844050820695006	0.1081610862624871	0.0654605792465619	31.93223227458597	165.13650049731336	104.17814510844326	15.516988431158849	74.61949122887569	158.1196416269858	6.479919378651172	4.053218956848767	9.936373825121688	57.14590558567495	15.52961271572888	6.216962761820488	1.501492552189328	70.75846377401719	0.4617257342844178	22.41437690594972	0.0	27.25902806092532	54.85853791036156	5.227455697635405	3.726919389350942	0.6556709743691432	0.2622961218963158							
PWY-4361	S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation	53.79116535129607	148.57528715013322	16.993119717679377	361.1302699235564	8.620314666876792	11.779235039646768	1.751267862228863	73.82687267124197	35.270964812126856	35.198974322253555	32.50645933035143	136.80330852622745	494.7411757702846	220.90372237021543	22.30557274009934	83.19928080479055	33.81885855170718	85.42436465683058	142.76661887407727	60.59512244455089	98.51423115443666	527.2866755476088	101.56921829109795	40.31992757805117	32.13442392283595	24.514789038589843	54.41705451788005	39.2759924255961	124.26825650007612	4.269602982909934	112.26329794426428	0.0	29.81610426766549	177.4666070135892	255.0373155343321	44.05921781719711	68.84667038256846	3.494148113464937							
PWY-4722	creatinine degradation II	135.5295287665625	2078.718955456844	60.72101136393119	1122.129883028123	53.35085456637893	24.470575750341325	137.36670721727356	1662.68483403398	124.23272208603574	7.250237303565173	426.1041686928411	67.96476377322202	375.9811778318103	22.4309789720739	0.1708079411191118	320.11144215812635	2796.091810303457	2512.2551643071183	323.52417741841606	1639.338201333862	3175.7713233283266	82.50141218802248	62.57127172311655	14.981886276526147	154.40386391063245	240.694641655954	48.11566535673009	45.84243254473566	498.3131232487223	6.675746297462391	157.5422085560107	0.0	253.8708989491194	451.0643525026453	287.3155789157799	26.107124528875083	24.51024770189017	3.218356250949638							
PWY-4984	urea cycle	25601.060123066123	54923.73645296608	25705.489250155595	24458.44060656202	25121.37133821437	2344.9064510676844	26159.1685749938	23017.71250134681	4567.151546378416	13256.100109509924	7129.339265953167	18887.15087186632	17628.954997662942	4292.180238614328	3042.930363248089	15471.314244379646	71972.302371814	35079.299642829625	25307.48764289934	19299.21854750176	49396.42961921182	5275.133539638449	12580.52804777338	6403.349779405653	2460.407283747544	4945.713207614202	2569.341658220337	1532.069532268969	35749.21853834155	360.7633192793253	3286.9209004432246	247.1590883638428	32748.906268666	21650.116211754943	5703.74985861196	1522.321828567262	2435.7616305175907	264.5393423855626							
PWY-5005	biotin biosynthesis II	9744.96685298813	13225.777624703887	728.1724736853221	4824.191203983551	531.3393757023492	475.0154641749423	3247.846120606891	7357.9038226314	649.2443152395729	4163.452531351965	3574.983467671679	2894.8793234577256	6704.982857826196	909.5230173718272	800.397394409462	1980.472587815072	4478.700187189555	4400.945986197416	4847.086622313323	2324.0654899346864	5157.999720875991	463.52989476970777	4528.923239097005	895.1912177239112	418.0190193902912	365.2075007830767	572.9163363233965	295.8545227411114	868.6172864591111	55.99609154877161	355.20882998204235	16.44939734303405	4765.16488482896	4822.191043996256	2986.921610818983	460.4784080850768	862.9623962071208	90.37930512379528							
PWY-5022	4-aminobutanoate degradation V	11584.309023729282	9907.70223269361	2840.439337179137	12951.634291795965	2465.1215987507603	2795.859436652844	5964.441319519827	16678.870074785224	2589.595542912286	11561.60413170572	14363.26289302682	12398.3676867709	16997.955410008504	4219.370855696001	10135.931671211236	13324.040515554232	16022.59212034286	13562.925676250892	16755.012538980576	12753.869692584089	18317.233559932687	8200.544356956229	20477.311643684367	4946.383267057884	3461.154277935167	1684.9042401707195	2530.771124020091	3098.0295875942898	4715.191163910576	318.8227000944727	3976.9307681707696	599.6856488818383	5772.523584897512	26002.067076447653	8534.635005221357	1774.7165048066636	3127.2087952223887	194.60298844629168							
PWY-5028	L-histidine degradation II	41.229706583997846	256.028997346307	52.05992565319404	74.79763798038812	32.72798523813617	0.6280923679016089	60.850957842263966	74.67678144005667	30.173204655326384	16.74439025484736	45.796270206294416	82.59610465600446	22.484764945545898	0.0179242931495255	0.7805069538447482	118.91834730553626	786.6980649085474	387.1314559005677	140.02501778503964	174.20899355514982	321.7083826108405	1404.5090144683572	400.7902259147287	1091.4492715873666	444.69922518257016	128.4961837481891	2328.1200471484835	272.62759653672583	1176.121187521554	82.9029446866872	748.6940933240516	0.0	170.19546520710446	1272.1265151932378	874.8598361706368	357.4836580575634	223.53606313953912	148.71248744908556							
PWY-5088	L-glutamate degradation VIII (to propanoate)	165.14120533438964	220.74036826046927	3.0300636337670905	163.7049726919806	2.4308412646147994	1.3099229566485044	9.830718921631098	57.65227842745177	13.392611122462256	192.10779604970364	26.7110300455824	67.66860827270474	80.80694367719106	6.687578481698477	10.387245883868042	42.90801734023566	21.62152798679012	25.98809162258792	76.87115179445797	84.45444480100754	55.36339921615171	27.29636786631631	213.0215157223157	30.34836548504565	8.426944024823143	3.770517111752869	3.923730889950008	6.117168873243823	27.695239826805523	2.5422073587656384	9.544795591521108	0.0	2199.136704798169	423.29574432501	33.665702693992216	1.9864762014378583	19.73570495159082	2.779548796800985							
